intentId,contestId,candidateId,amount,status,createdAt
aReSnE5DZ8WfCodRJIhR,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-19T22:48:27.957Z
aUsHuilnh7rJZp3OYDTO,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-16T11:28:35.781Z
afsREkggOkWz9Lu0A5p7,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-18T06:57:50.234Z
ai8NVszZfzXKvwuj4WKy,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-19T07:01:00.351Z
aiElS5mm6hemZ65W3yxb,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T10:50:45.152Z
anB1K9ZYhSiBEaxYcMvT,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T19:36:55.214Z
b4NClWUxjgwpA2ql95Vt,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-17T05:08:33.600Z
b74zpZXQAUrroyKdQdIH,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T21:01:23.999Z
bDc9l5ZDzqmozq0eq4hV,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-18T19:18:31.289Z
bDe8gOPeQIlrVg3Xj6vD,votes-artistes,oucOMPgDKDQR8GKDvFHJ,1000,pending,2025-12-19T13:07:45.683Z
bSZAe3qeeYolYBbvXpuK,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T10:40:27.948Z
bSwvJf45KhLk6DBdxUeX,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-19T21:24:05.942Z
bhXPeN1ops22wFXasHSx,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T13:47:33.767Z
biTRahrboTPJk1UqrX6L,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-17T08:14:11.972Z
bjV0JC1lQkNXbO43Ybap,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T21:49:46.505Z
bpyrt5KNo8AA3vUSKMiG,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T13:05:50.273Z
bt8cgO5AfLc4HYD28iYG,votes-artistes,lrK8tSxZpQPYFTmIF7On,1600,pending,2025-12-16T15:27:02.088Z
buU2eHfyKSoIigJQeReX,votes-artistes,R3DRrtGPGfw8jsQxG4r8,2000,pending,2025-12-15T14:10:07.024Z
bzpP8LFDbrOjLXBs2JOy,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-18T02:33:36.270Z
c0G9Vq1TAvh0qShiul8Q,votes-artistes,oucOMPgDKDQR8GKDvFHJ,300,pending,2025-12-15T16:31:57.826Z
cDvburOLKG0QzsZeBTMW,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T20:52:08.241Z
cFs1FIOncWORQs9DkuDz,votes-artistes,oucOMPgDKDQR8GKDvFHJ,1000,pending,2025-12-19T13:00:12.435Z
cULx2F9FE7buSGK2OPF3,votes-artistes,RIAr7Uw1uo74gAhWWM9c,10000,pending,2025-12-15T14:27:20.749Z
cju1px0QDRDFhJ2ujD6E,votes-artistes,RIAr7Uw1uo74gAhWWM9c,2000,pending,2025-12-15T09:39:05.928Z
ckJwlP7NKWEipqfgjiCD,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:43:18.846Z
clcFQFG93wh0uz0vpeMB,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T08:45:04.665Z
cmOPnsLoEkRRfMtoDVVB,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T14:33:23.339Z
cyUyKLIaCDE1cVKpD7CB,votes-artistes,R3DRrtGPGfw8jsQxG4r8,1000,pending,2025-12-16T08:52:09.260Z
d4eHBW9f9RwbElLKq16o,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T15:24:23.396Z
dSfnf7pSqAH4JoDvLLDt,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-19T11:47:48.576Z
dT5k8cpjr89y28Ont8Mc,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-16T11:45:42.677Z
dbuSZ0dRr5LghBmSmF6Y,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-16T19:23:20.341Z
demlsWT27sFKlsGsw1Yd,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-18T15:06:23.564Z
dhuhm790kVNVNsCWgzBB,votes-artistes,noLuODpebT7EXpZWBRkH,100,pending,2025-12-15T10:55:44.426Z
djlBh2xGaoM0U9PePgTn,votes-artistes,noLuODpebT7EXpZWBRkH,700,pending,2025-12-15T09:09:37.857Z
dohSWPEHuNHRTuXKPVSC,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500,pending,2025-12-18T18:03:51.530Z
dwihxbnHyRoaZm1hCJuy,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-18T09:25:40.766Z
eDvtPUVOWrSayOnUZy3c,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500,pending,2025-12-15T11:28:10.735Z
eElKXTYqsDwLI0EYiVaI,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-16T12:04:35.312Z
eGHGZ9Y4GyzZMHvU3q0T,votes-artistes,oucOMPgDKDQR8GKDvFHJ,200,pending,2025-12-16T20:54:38.137Z
eHibbyIdtF3nl3IHwn0d,votes-artistes,TXBLgEfug2LJqx5MXWe4,4400,pending,2025-12-15T06:50:18.284Z
eKXgEjNApPJg9AQXWvAH,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T07:30:17.687Z
eRfpfLkpQ5Qm10sfLAAa,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-16T10:00:53.864Z
eUaMq45sVew2oKqOlCVQ,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-16T09:42:53.019Z
ei1H3O1aZQOjpB2tSWXx,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T18:10:47.717Z
eieUIPKrpXOd9qyc7jU3,votes-artistes,GEVWzgnMyTnavWjEa6pg,200,pending,2025-12-15T11:41:55.564Z
emabl3FN3Ft2t7oqEqfh,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T18:01:37.611Z
enluzNsssADqFwzeoQnf,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-15T12:32:18.604Z
f2TEujmNGZgRHapBqPfQ,votes-artistes,RIAr7Uw1uo74gAhWWM9c,1000,pending,2025-12-15T11:05:07.789Z
f8PsIirl23Mq7utjBhXh,votes-artistes,RIAr7Uw1uo74gAhWWM9c,200,pending,2025-12-16T10:55:41.810Z
f92uLigpq7jqP6Z2pQCe,votes-artistes,THSoBfgsHaDLamNs758L,100,pending,2025-12-18T17:59:03.830Z
fB9NuByBRcdh2SBLZSMg,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T21:33:12.864Z
fRozvbLu0mLbzU79996r,votes-artistes,oucOMPgDKDQR8GKDvFHJ,5000,pending,2025-12-16T10:28:28.832Z
fZ75WuP8Mq7TMW2ZBveI,votes-artistes,oucOMPgDKDQR8GKDvFHJ,1000,pending,2025-12-18T10:45:35.651Z
fct7MLQ9uZXEtWsozdXd,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T12:36:23.422Z
fkJmme3V26KzFvzS7xsa,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T09:15:41.770Z
fq5uo1rEPOHczTgRvJ96,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T09:08:48.652Z
fqf1krKb5HaI8ejpZrw9,votes-artistes,TXBLgEfug2LJqx5MXWe4,500,pending,2025-12-15T21:28:26.492Z
g3fqXN9nqENzN1OMFWCr,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T14:15:10.910Z
g6yfGZ47eQrNLmAVTKFR,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-16T11:39:33.652Z
g7pDwhZYH8BBxxZDadGI,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T13:03:59.478Z
gEW4k65P705TecAZQoKq,votes-artistes,noLuODpebT7EXpZWBRkH,500,pending,2025-12-15T10:33:55.244Z
gGe85Y1l3DWj1BZeQUxZ,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:10:16.077Z
gNhjiVNPnmqp8hikjAWD,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-17T09:57:10.844Z
gOEP4JJs7d5k134KFcNq,votes-artistes,TXBLgEfug2LJqx5MXWe4,1000000,pending,2025-12-19T21:48:10.596Z
gOS9CSLyAFeV4PLCzMia,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T09:54:31.938Z
gUmIkjwyh2u44SyhaT4y,votes-artistes,TXBLgEfug2LJqx5MXWe4,500,pending,2025-12-16T10:18:15.322Z
gXuoZv6TuhYZbzMF1M9j,votes-artistes,GEVWzgnMyTnavWjEa6pg,200,pending,2025-12-15T11:43:56.692Z
gZrXRWNLgBWcKscriCK3,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T07:57:04.532Z
ga2qVU3xEsHtCXGbtW80,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T10:59:26.917Z
gh8QcZxHv1ABZD5WA12z,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T16:02:00.599Z
gi426HG6rekzoC14U7tR,votes-artistes,GEVWzgnMyTnavWjEa6pg,2000,pending,2025-12-19T17:24:39.257Z
gx3vHbd9eG9IS1MylfwO,votes-artistes,GEVWzgnMyTnavWjEa6pg,3000,pending,2025-12-15T09:22:27.402Z
hMdv6R3lQBqAKuR954SW,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T08:18:51.639Z
hdRM7xJpdKXmNlx5oy2Z,votes-artistes,THSoBfgsHaDLamNs758L,100,pending,2025-12-20T11:08:30.647Z
hrtgE6ZBHVy8xMQDUKYc,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-15T07:09:59.491Z
i9LKHfsYvaUbDNqiKLKA,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T21:12:22.861Z
iAC4m2L8z9f5OkY2mKJ1,votes-artistes,TXBLgEfug2LJqx5MXWe4,1000,pending,2025-12-17T19:52:58.667Z
iJfKWcRHP3huaW2ZMVyE,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-19T07:17:07.199Z
iUV1pYh5JUOX47hCXwyx,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T23:13:09.145Z
ihbjgvCnIUerOSR5BkXn,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T08:05:34.444Z
ik7bPRXcP2iKkOncTQhp,votes-artistes,noLuODpebT7EXpZWBRkH,100,pending,2025-12-15T09:56:39.168Z
jX7dE1LIhTaeEWbFqMZf,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-20T10:59:21.660Z
jbNb3D8NqB0WRtlcH1jc,votes-artistes,oucOMPgDKDQR8GKDvFHJ,4800,pending,2025-12-15T13:33:30.538Z
jbSD82cPR4CHTcFizKGp,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-15T22:08:00.522Z
jcBCXdKuAUDaIENyW05S,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,1200,pending,2025-12-16T09:52:35.030Z
k4BoFoqlurVtTyDvPqtf,votes-artistes,GEVWzgnMyTnavWjEa6pg,2000,pending,2025-12-17T11:30:38.962Z
k89YRADX0ZkBIljs4H8e,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T09:08:15.704Z
kITyubOJfZrZNoKTCC3r,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-19T18:17:38.887Z
kM6fH4iO8v8uRAH79q3n,votes-artistes,TXBLgEfug2LJqx5MXWe4,200,pending,2025-12-15T21:00:23.843Z
kQXO7JDYMyJUaX7zG5rY,votes-artistes,RIAr7Uw1uo74gAhWWM9c,2000,pending,2025-12-15T14:51:28.108Z
kQZWq84Cdkg5EsGRjUi6,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-17T00:13:10.150Z
kUqME0ju0uJtKCOi5TI4,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-18T12:53:23.278Z
kYTnRpfwpz4wUbJA1H3l,votes-artistes,oucOMPgDKDQR8GKDvFHJ,1000,pending,2025-12-19T12:52:44.033Z
kijRwubCdqAwsoq5Jzk3,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T13:46:20.255Z
kr7kad9SojrQZKb4QtMk,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T19:14:33.427Z
kznMimks6ThrlDdx1ySo,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:12:51.448Z
l3MuLamrm2BGr9G7oy3I,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-17T20:13:47.712Z
l44I19lSfpHcefHAEDfq,votes-artistes,noLuODpebT7EXpZWBRkH,100,pending,2025-12-15T11:08:47.142Z
l4UOA9OityTKbMDiXw07,votes-artistes,6jJ1pd8NA2meRhVWW12M,400,pending,2025-12-15T09:48:34.210Z
lEp94dOILJo8P5k33Q1d,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:35:14.647Z
lF9nZQbG0FWO3a0VE0tw,votes-artistes,oucOMPgDKDQR8GKDvFHJ,200,pending,2025-12-17T15:20:56.142Z
lFiK98D3zUai1RyxJV5s,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-18T07:26:37.932Z
lPmkLBjMbwCme3wdVmQT,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,5000,pending,2025-12-16T13:32:39.608Z
la8T05RFRjGLGsITA3wB,votes-artistes,RIAr7Uw1uo74gAhWWM9c,500,pending,2025-12-15T07:06:37.793Z
m5eiaR8Bo81jZHjWgQcz,votes-artistes,noLuODpebT7EXpZWBRkH,200,pending,2025-12-15T19:37:57.113Z
mBPsUl32u5UlLOy35c3u,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-15T14:30:03.386Z
mHRbjqnHkeyG1NxvXHdC,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-19T17:36:46.429Z
meWCvbTZTiwte0KNt099,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,1000,pending,2025-12-16T16:57:56.202Z
mn7WqeuRmrFZWrUG9t0U,votes-artistes,RIAr7Uw1uo74gAhWWM9c,200,pending,2025-12-17T18:14:07.355Z
mnK44yf1lDiJYXYtZGpK,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T14:21:34.036Z
n2NyJjBHWRgbhqTE54Xo,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T17:02:44.546Z
n35IueE2DzPSJvemWsPX,votes-artistes,THSoBfgsHaDLamNs758L,100,pending,2025-12-18T14:28:55.894Z
nBEfpV2I3NWZ0ByrVXhz,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-16T06:35:23.082Z
nJ19APfPyXtK9buKQVtp,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-17T08:02:42.028Z
nL0sJSABeKgF6BzdOcwZ,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-17T09:18:15.860Z
nPqOp1hau3Pvwj9UMXjp,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-17T10:54:57.031Z
ngqiCUDwwlVxoYlA0rPG,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-16T22:10:31.517Z
nvvSohyTY1UStGlfxK0z,votes-artistes,RIAr7Uw1uo74gAhWWM9c,1000,pending,2025-12-15T14:02:48.413Z
nyX68nwOCyGkyklB0r0z,votes-artistes,RIAr7Uw1uo74gAhWWM9c,300,pending,2025-12-15T14:30:36.862Z
o7AJsXfwkXHJooef0ODr,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-15T12:38:15.309Z
oEvKkHn8SVOvDaqm6on9,votes-artistes,RIAr7Uw1uo74gAhWWM9c,300,pending,2025-12-18T21:16:08.501Z
oGOfcg5XM20Jb2jKVgZB,votes-artistes,lrK8tSxZpQPYFTmIF7On,2000,pending,2025-12-16T12:35:24.990Z
oJDJYVWe6e0RflBJsmiM,votes-artistes,GEVWzgnMyTnavWjEa6pg,2000,pending,2025-12-17T07:42:05.817Z
oNOIqUxNkdtpuKbJAfPx,votes-artistes,GEVWzgnMyTnavWjEa6pg,2000,pending,2025-12-19T18:29:51.909Z
oOUzN9SGQlz2GBzFVsd7,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-19T23:53:02.160Z
oOeyor24g4Bec1P1PHZD,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T13:20:48.972Z
oRKCJjEJ2Sh9xYWdyCgG,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-18T07:52:11.032Z
oRRGH6TT2LCPHCGGKj8t,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T10:57:31.029Z
okaXU1zcOIH0vTcUviiu,votes-artistes,TXBLgEfug2LJqx5MXWe4,10000,pending,2025-12-16T11:14:57.478Z
oo1Qec9vLvxnT0MDrfXj,votes-artistes,TXBLgEfug2LJqx5MXWe4,10000,pending,2025-12-18T20:52:13.910Z
ossa1waajVRn15glOaD8,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-17T15:21:57.502Z
ouV9z9I2j3FX5ukthmR4,votes-artistes,R3DRrtGPGfw8jsQxG4r8,5000,pending,2025-12-15T15:47:04.766Z
p1gUIncoNbmVYb39BovN,votes-artistes,lrK8tSxZpQPYFTmIF7On,200,pending,2025-12-19T21:57:44.212Z
p6ccVxVaOJ0roRviJQyZ,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T20:37:51.295Z
pAL7cz4NZWS7Iq0VBgcl,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T08:58:16.287Z
pIYdMprQPkXnvkDXla3K,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T14:52:24.252Z
pU7A78FglrnbKy9Y4IfU,votes-artistes,TXBLgEfug2LJqx5MXWe4,1600,pending,2025-12-19T22:15:00.194Z
pd2O2EEX0LYplzg0w1mP,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T06:47:32.390Z
pdPVRNoJqMtOS4N2QxSw,votes-artistes,noLuODpebT7EXpZWBRkH,700,pending,2025-12-15T10:29:44.832Z
q0dqKr60q059mXN0Jx0U,votes-artistes,oucOMPgDKDQR8GKDvFHJ,300,pending,2025-12-18T09:15:39.093Z
q38CN2pxxAun1Es2dMGJ,votes-artistes,TXBLgEfug2LJqx5MXWe4,8600,pending,2025-12-19T21:43:23.221Z
qBxEbLiW15zJ6gHoy2SO,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-18T11:58:30.268Z
qCjMMTlQtfYXASAdM2Ti,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T21:52:52.706Z
qENL3muYzBJDbuRBPiDJ,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-16T20:08:34.609Z
qJArdXYJcc5UQQU3Wzsc,votes-artistes,GEVWzgnMyTnavWjEa6pg,2500,pending,2025-12-17T19:22:59.919Z
qLyJBSwcpvpj7nr4RUL8,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T21:07:16.198Z
qQ1ufgQzGm0UWy1BwJjT,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T07:30:10.136Z
qbOVyQ83ox71Royv6zEz,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:12:19.448Z
qcnq6sfZbWsS1Nykw7XE,votes-artistes,R3DRrtGPGfw8jsQxG4r8,2000,pending,2025-12-15T13:11:47.305Z
qh3AoVsJx0VoivGBW73J,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T18:56:37.940Z
qjKDwUK7LPd8zlQn42zQ,votes-artistes,RIAr7Uw1uo74gAhWWM9c,900,pending,2025-12-17T19:46:39.823Z
qlTrMCWM0UBYW1qajSjO,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-17T15:19:14.866Z
qpHOrUarRQv747DizHkS,votes-artistes,RIAr7Uw1uo74gAhWWM9c,5000,pending,2025-12-16T22:26:08.698Z
qv9KKtKCFj3UQKLHJn8Y,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-19T22:03:43.144Z
qvJ7fHvpFpUDFQMHCrUn,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-17T18:49:11.821Z
r3IDOqBZJ0JU1WhqaFlM,votes-artistes,GEVWzgnMyTnavWjEa6pg,2000,pending,2025-12-19T18:42:57.404Z
r4DVPTPCerzYrJehtXhG,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:21:45.592Z
rAdBUGynAqMVh1vVX83t,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T21:05:20.775Z
rIjQE7qUTIHmwiIa725Y,votes-artistes,TXBLgEfug2LJqx5MXWe4,500,pending,2025-12-18T10:40:10.981Z
rJ5lnw406C4MZyw6AOti,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T11:12:56.094Z
rONwddQ44fXItNfy6VHO,votes-artistes,GEVWzgnMyTnavWjEa6pg,1100,pending,2025-12-15T09:53:46.682Z
rQMP0jO5FoxiO3VS42S0,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-17T08:57:53.489Z
ra4Q1Ib8K2h5ZhE3NPCf,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T09:01:09.649Z
rcfi7eRagE3Pu8cBbJ7a,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-16T08:47:23.180Z
rlaDxcb2qFfv0Nr2aaWr,votes-artistes,TXBLgEfug2LJqx5MXWe4,5000,pending,2025-12-16T10:32:25.607Z
roCy1A3Th4s6gIxdcYwt,votes-artistes,oucOMPgDKDQR8GKDvFHJ,200,pending,2025-12-15T17:42:45.457Z
ry1WMh8nMS8lcfPMU3hH,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-18T20:42:27.920Z
s4SkvSGnGVBQKPyFJzu6,votes-artistes,oucOMPgDKDQR8GKDvFHJ,1000,pending,2025-12-17T19:53:42.792Z
s5ANZxLozlVsHoWa4dcq,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-15T08:09:00.055Z
s7p4ON8IFyEdJZZkXFPB,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-15T08:11:47.067Z
s8icRcqwY1KFPeJxZdqT,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T20:09:50.240Z
s8uv4u3w0ByUm6pbw5ge,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T07:06:18.043Z
sBwNe6p6LyJt6sLb2DZm,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T14:44:58.223Z
sDZQcaz9IPmYHPlNr5hW,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T19:43:40.072Z
sHIiMHFlCFkFeNhjLekd,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-19T21:06:52.659Z
sKzCC5QipAlgd7iFOn6n,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T07:39:14.700Z
sM4WtvbtOkC2yhbCsJyx,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T08:14:53.298Z
sa1w58ditUDDiLRAqfHu,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T11:17:52.547Z
shMIAs9d81DXIKBSw8CP,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-19T22:46:01.823Z
smrRaEcaS0RjCbA52tH7,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-19T06:56:29.929Z
t0K0hV4tOCW4g9WXOoYS,votes-artistes,R3DRrtGPGfw8jsQxG4r8,500,pending,2025-12-18T11:38:37.225Z
t1jUs1zSVQJBtnunwpQZ,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-18T15:03:50.655Z
tCszs1Nhlc4D161x1iCH,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T10:47:16.606Z
tGay0qp12f4FmSMFHDbR,votes-artistes,oucOMPgDKDQR8GKDvFHJ,3600,pending,2025-12-18T16:20:07.330Z
tJjUw6n3edt2utMxJhoP,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T07:32:54.135Z
tJsGF5xyAAFDdnvdF3FC,votes-artistes,RIAr7Uw1uo74gAhWWM9c,3600,pending,2025-12-15T17:48:07.434Z
tK9T9bsK2xWCH4bNDUrM,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T06:40:33.796Z
tOD4VHonySLLz6o6bv7S,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T08:26:52.949Z
tOvoiiBn0zjYhBeuMbJd,votes-artistes,THSoBfgsHaDLamNs758L,100,pending,2025-12-19T12:02:30.141Z
tQR5TioLnJolwEmtpZYJ,votes-artistes,aUt5Vh29CsUcstBHEF8H,1000,pending,2025-12-15T21:54:30.216Z
tU81BwQWWNXGNkTAysaO,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T08:42:14.820Z
tell1IO9pw98Szqjb5Sz,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-17T15:19:10.788Z
tgrSfSUP0T65MqNSIa2m,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-19T22:46:45.200Z
tjOAkRXbnk1DSf311xew,votes-artistes,RIAr7Uw1uo74gAhWWM9c,1000,pending,2025-12-15T10:35:26.959Z
tkgUMVMuJaO91gtec8hN,votes-artistes,R3DRrtGPGfw8jsQxG4r8,500,pending,2025-12-15T08:42:27.980Z
todRvWFS0ETr6jz4VlC1,votes-artistes,GEVWzgnMyTnavWjEa6pg,10000,pending,2025-12-15T11:28:10.684Z
tpx64EvkqcgCiMgbpYDw,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-16T10:42:46.878Z
u2tmoQ3CaFVqQOaytUKz,votes-artistes,oucOMPgDKDQR8GKDvFHJ,10000,pending,2025-12-19T07:38:11.874Z
u5jGCv9KBVeSwMGCrjTr,votes-artistes,TXBLgEfug2LJqx5MXWe4,20000,pending,2025-12-19T22:38:05.616Z
